"Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS"
""
"Molecular Weight          Entropy             Entropy of Formation"
"NO       FORMULA                    NAME                         g/mol      S @ 298 K, joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"136   |C2H6S2        DIMETHYL DISULFIDE                   94.202                336.69                    -130.371"
"137   |C2H7N         DIMETHYLAMINE                        45.084                272.96                    -291.196"
"138   |C2H7N         ETHYLAMINE                           45.084                284.85                    -279.390"
"139   |C2H7NO        MONOETHANOLAMINE                     61.084                320.24                    -346.503"
"140   |C2H8N2        ETHYLENEDIAMINE                      60.099                321.83                    -404.293"
"141   |C2H8Si        DIMETHYL SILANE                      60.171                300.60                    -251.954"
"142   |C2N2          CYANOGEN                             52.036                241.46                     39.443"
"143   |C3F6          HEXAFLUOROPROPYLENE                  150.023               483.00                    -133.825"
"144   |C3F60         HEXAFLUOROACETONE                    166.023               394.00                    -335.402"
"145   |C3F8          OCTAFLUOROPROPANE                    188.020               406.00                    -413.215"
"146   |C3H2N2        MALONONITRILE                        66.062                287.00                     -51.987"
"147   |C3H3CI        PROPARGYL CHLORIDE                   74.510                288.00                     -36.894"
"148   |C3H3N         ACRYLONITRILE                        53.064                275.31                     -34.815"
"149   |C3H3NO        OXAZOLE                              69.063                270.73                    -140.600"
"150   |C3H4         'IMETHYLACETYLENE                     40.065                248.11                     -30.186"
"151   |C3H4          PROPADIENE                           40.065                243.93                     -34.379"
"152   |C3H4CI2       2,3-DICHLOROPROPENE                  110.970               336.00                    -165.319"
"153   |C3H40         ACROLEIN                             56.064                296.94                     -83.917"
"154   |C3H40         PROPARGYL ALCOHOL                    56.064                293.00                     -87.875"
"155   |C3H402        ACRYLIC ACID                         72.064                315.01                    -168.271"
"156   |C3H402        beta-PROPIOLACTONE                   72.064                286.14                    -197.250"
""
"266"
" Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS (continued)"
""
"Molecular Weight       Entropy              Entropy of Formation"
"NO     FORMULA                    NAME               g/mol     S @ 298 K, joule/(mol K)    Sf@ 298 K, joule/(mol K)"
"157 |C3H402      VINYL FORMATE                      72.064             305.00                     -177.763"
"158 |C3H403      ETHYLENE CARBONATE                 88.063             260.00                     -325.004"
"159 |C3H403      PYRUVIC ACID                       88.063             318.00                     -268.321"
"160 |C3H5Br      3-BROMO-1-PROPENE                 120.977              —                         -102.599"
"161 |C3H5CI      2-CHLOROPROPENE                    76.525             302.00                     -153.279"
"162 |C3H5CI      3-CHLOROPROPENE                    76.525             307.00                     -148.348"
"163 |C3H5CIO     alpha-EPICHLOROHYDRIN              92.525             319.32                     -238.336"
"164 |C3H5CIO2    METHYL CHLOROACETATE              108.524             373.00                     -288.445"
"165 |C3H5CIO2    ETHYL CHLOROFORMATE               108.524             346.00                     -315.278"
"166 |[C3H5CI3    1,2,3-TRICHLOROPROPANE            147.431             382.92                     -295.120"
"167 |C3HSI       3-l10DO-1-PROPENE                 167.977              —                          -81.670"
"168 |C3H5N       PROPIONITRILE                      55.079             286.60                     -152.675"
"169 |C3H5NO      ACRYLAMIDE                      ~71.079               301.08                    -241.825"
"170 |C3H5NO      HYDRACRYLONITRILE                  71.079             331.00                    -210.968"
"171 |C3HSNO      LACTONITRILE                       71.079             408.00                    -133.825"
"172 |C3H5N309    NITROGLYCERINE                    227.088              ∙−∙⋅∙−⋅                     −⋅∙∙−⋅∙⋅"
"173C3H6          CYCLOPROPANE                       42.081             237.65                    -171.357"
"174 |C3H6        PROPYLENE                          42.081             266.60                    -141.875"
"175 |C3H6Br2     1,2-DIBROMOPROPANE                201.888              ——                       -184.940"
"176 |C3H6CI2     1,1-DICHLOROPROPANE               112.986             344.80                    -287.104"
"177 |C3H6CI2     1,2-DICHLOROPROPANE               112.986             354.80                    -277.042"
"178 |C3H6CI2     1,3-DICHLOROPROPANE               112.987             367.60                    -264.665"
