Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
107 |C2H4CI20      BIS(CHLOROMETHYL)ETHER           -5.207     3.3051E-01    -6.0373E-05     232     1000      88.86       68.76        274.93
"108 |C2H4F2        1,1-DIFLUOROETHANE               -2.949     4.3374E-01    -9.2979E-05     247     1000     118.11       98.51        337.81"
"109 |C2H4F2        1,2-DIFLUOROETHANE               -5.951     4.2281E-01    -8.0663E-056    215     1000     112.94       81.22        336.20"
"110 |C2H4I2        1,2-DIIODOETHANE                 -9.916     3.8940E-01    -3.2473E-05     275     1000     103.30       94.71        347.01"
111 |C2H40         ACETALDEHYDE                      0.069     3.0246E-01    -4.2372E-05     294     1000     86.48        85.33        260.16
112 |C2H40         ETHYLENE OXIDE                  -12.180     3.7672E-01    -7.7599E-05     250     1000      93.24       77.15        286.94
113 |C2H40S        THIOACETIC-ACID                 -11.202     3.1219E-01    -5.2683E-05     275     1000     77.19        70.67        248.30
114 |C2H402        ACETIC ACID                     -28.660     2.3510E-01     2.2087E-04     366      523       ---        86.97        154.71
115 |C2H402        METHYL FORMATE                  -16.031     3.9071E-01    -7.1883E-05     300     1000       ————       94.71        302.80
116 |C2H4S         THIACYCLOPROPANE                -13.859     3.8573E-01    -6.8981E-05     275     1000     95.01        87.00        302.89
117 |C2H5Br        BROMOETHANE                     -10.148     4.3036E-01    -8.1147E-05     312     1000       —         116.23        339.07
118 |C2H5CI        ETHYL CHLORIDE                   0.458      3.2827E-01    -1.2467E-05     213      523     97.22        69.81        168.73
119 |C2H5CLO       2-CHLOROETHANOL                  -2.529     1.0612E-01    -1.7298E-05     402     1000       ——         37.34         86.29
120 |C2H5F         ETHYL FLUORIDE                   -4.569     3.9509E-01    -9.5177E-05     235     1000     104.77       83.02        295.34
121 |C2H5I         ETHYL IODIDE                    -17.071     4.6084E-01    -6.7487E-05     300     1000       —         115.11        376.28
122 |C2H5N         ETHYLENEIMINE                   -12.220     3.0761E-01    -4.7922E-05     329     1000       —          83.80        247 A7
123 |C2H5NO        ACETAMIDE                       -17.090     2.5005E-01    -2.3629E-05     494     994        —         100.67        208.11
124 |C2H5NO        N-METHYLFORMAMIDE                -8.863     3.2988E-01    -4.1861E-05     473     983        ∙⋅∙−∙     137.81        274.97
