"Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS"
"MW        Te                   HFUS @ T:"
"NO       FORMULA                     NAME                     g/mol       K      kjoule/mol    kjoule/kg J   BTU/Ib"
"181 |[C3H60        ACETONE                               58.080    178.45         5.691        97.986     42134"
"182 |C3H60         ALLYL ALCOHOL                         58.080    144.15         5.120        88.154     37.906"
"| 183 [C3H60         METHYL VINYL ETHER                    58.080    151.15         5.990       103.134     44347"
"184 (C3H60         n-PROPIONALDEHYDE                     58.080    193.15         9.750       167.872     72.185"
"185 [C3H60         1,2-PROPYLENE OXIDE                   58.080    161.22        6.531        112.448     48.353"
"186 |C3H60         1,3-PROPYLENE OXIDE                   58.080     —                                     —"
"187 |C3H602        ETHYL FORMATE                         74.079    193.55        9.205        124.259     53.431"
"188 |{C3H602       METHYL ACETATE                        74.079    175.15        7.970        107.588     46.263"
"189 |C3H602        PROPIONIC ACID                        74.079    252.45       10.660        143.900     61.877"
"190 |C3H602S       3-MERCAPTOPROPIONIC ACID             106.145    290.65       16.970        159.876     68.747"
"191 |C3H603        LACTIC ACID                           90.079    291.15       11.350        126.001     54.180"
"192 [C3H603        METHOXYACETIC ACID                    90.079    281.00       10.500        116.564     50.123"
"193 [C3H603        TRIOXANE                              90.079    334.65       14.623        162.335     69.804"
"194 [C3H6S         THIACYCLOBUTANE                       74.140    199.96       ⋅−∙∙⋅∙⋅⋅−                 −↽∙⋅⋅−−"
"195 |C3H7Br        1-BROMOPROPANE                       122.993    163.15        6.527         53.068     22.819"
"196 [C3H7Br        2-BROMOPROPANE                       122.993    184.15        6.527         53.068     22.819"
"197 [C3HT7CI       ISOPROPYL CHLORIDE                    78.541    155.97       —              —          —"
"198 |C3H7CI        n-PROPYL CHLORIDE                     78.541    150.35        5.544         70.587     30.353"
"199 |C3H7F         1-FLUOROPROPANE                       62.087    114.16       ⋅−∙∙⋅∙⋅⋅−      ⊶−∙⋅⋅⋅⊶    −⋅∙∙∙∙⋅⋅"
"20003H7F            2-FLUOROPROPANE                       62.087    139.80       e              ———        I"
"201 |C3H7I          ISOPROPYL IODIDE                     169.993    183.15       −−⋅∙∙−         −−⋅∙∙⊶⋅    −−−⋅∙⊶⋅"
"202 |C3H7I          n-PROPYL IODIDE                      169.993    171.85       ⋅−∙∙⋅∙⋅⋅−      ⋅⋅⋯        −⊶⋅⋅⋯"
"203 |C3H7N          ALLYLAMINE                            57.095    184.95        9.490        166.214    71.472"
"204 |C3H7N          PROPYLENEIMINE                        57.095    229.00       SN             —"
"205 |C3H7NO         N,N-DIMETHYLFORMAMIDE                 73.095    212.72       16.154        221.000    95.030"
"206 |C3H7NO         N-METHYLACETAMIDE                     73.095    301.15       16.300        222.997    95.889"
"207 |C3H7NO2        1-NITROPROPANE                        89.094    169.16       e            ⋅⋅⊶⋯         ⋅−∙∙⋅∙⋅⋅"
"20803H7N02          2-NITROPROPANE                        89.094    181.83       ⋅−∙∙⋅∙⋅⋅−      ∙⋅−−−−⋅⋅⋅  ⋅∙⋅⋅⋅−−∙"
"209 |C3H7NO3        PROPYL-NITRATE                       105.093    173.16       ———ee          —-         —"
"210 |[C3H7NO3       ISOPROPYL-NITRATE                    105.093    173.16       e                         —"
"211 |C3H8           PROPANE                               44.096     85.46        3.524         79.917    34.364"
"212 |C3H80          ISOPROPANOL                           60.096    185.28        5.410         90.023    38.710"
"213 |C3H8O          METHYL ETHYL ETHER                    60.096    160.00        7.980        132.788    57.099"
"214 |[C3H8O         n-PROPANOL                            60.096    146.95        5.372         89.390    38.438"
"215 |C3H802         2-METHOXYETHANOL                      76.095    188.05        8.330        109.468    47.071"
"216 |C3H802         METHYLAL                              76.095    168.35        8.330        109.468    47.071"
"217 |C3H802         1,2-PROPYLENE GLYCOL                  76.095    213.15        7.570         99.481    42.777"
"218 {C3HBO2         1,3-PROPYLENE GLYCOL       .          76.095    246.45       12.000        157.698    67.810"
"219 |C3H803         GLYCEROL                              92.095    291.33       18.284        198.534    85.370"
"220 |C3H8S          n-PROPYLMERCAPTAN                     76.163    159.95        5.477         71.912    30.922"
"221 |C3H8S          ISOPROPYL MERCAPTAN                   76.163    142.61        5.736         75.312    32.384"
"222 |C3H8S          ETHYL-METHYL-SULFIDE                  76.156    167.20       —              —          —"
"223 |C3HIN          n-PROPYLAMINE                         59.111    190.15       11.700        197.933    85.111"
"224 |C3HON          ISOPROPYLAMINE                        59.111    177.95        7.325        123.919    53.285"
"225 |C3HON          TRIMETHYLAMINE                        59.111    156.08        6.544        110.707    47.604"
"226 |C3HONO         1-AMINO-2-PROPANOL                    75.111    274.89       13.557        180.493    77.612"
"227 |C3HSINO        3-AMINO-1-PROPANOL                    75.111    284.15       15.900        211.687    91.025"
"228 |C3HSNO         METHYLETHANOLAMINE                    75.111    268.65        8.760        116.627    50.150"
"229 |C3H904P        TRIMETHYL PHOSPHATE                  140.076    227.00       —              e          ———"
"230 [C3H10N2        1,2-PROPANEDIAMINE                    74.126    236.53       18.423        248.536    106.871"
"231 |C3H10Si        TRIMETHYL SILANE                      74.198    137.26       |-             ——e        ——"
"232 |C4Cl4S         TETRACHLOROTHIOPHENE                 221.921    301.97       ——-            S          —"
"233 |C4Cl6          HEXACHLORO-1,3-BUTADIENE             260.760    252.15       ——             e          ⋅−∙∙⋅∙⋅⋅∙"
"234 |C4F8           OCTAFLUORO-2-BUTENE                  200.031    138.15       —              —         —"
""
"138"
"                  Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS (continued)"
"MW          T:                   HFUS @ T"
"NO     FORMULA                         NAME              g/mol       K     kjoule/mol     kjoule/kg    BTU/lb"
"235 |CAF8           OCTAFLUOROCYCLOBUTANE               200.031    232.96      2.770         13.848       5.955"
"236 |C4F10          DECAFLUOROBUTANE                    238.028    14495       ——-—ee-       ——————      ——"
"237 [C4H2           BUTADIYNE(BIACETYLENE)               50.060    237.16     -----          ------      -----"
"238C4H203           MALEIC ANHYDRIDE                     98.058    326.00     13.550        138.184      59.419"
"239 [C4H4          VINYLACETYLENE                        52.076     ----      −∙∙⊶∙∙∙∙∙                  ∙∙⋅∙∙∙∙∙∙"
"240 |C4H4N2        SUCCINONITRILE                        80.089    331.30      3.703    46.236           19.882"
"241  [C4H40        FURAN                                68.075     187.55      3.803     55.865          24.022"
"242 |C4H402        DIKETENE                             84.075     266.65     14.430    171.632          73.802"
"243 |C4H403        SUCCINIC ANHYDRIDE                   100.074    393.00     20.415   203.999           87.720"
"244 |C4H404        FUMARIC ACID                         116.073    560.15     e          e               ——"
"245 |C4H404        MALEIC ACID                          116.073   403.45      --—--      -----           —----"
"24SC4H4S           THIOPHENE                            84.142    234.94       5.086    60.445          25.992"
"247 |C4H5CI        CHLOROPRENE                          88.536     143.15                -----           -----"
